"LOCATION","Country","INDICATOR","Indicator","SEX","Sex","AGE","Age","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"BEL","Belgium","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2008","2008","PC","Percentage","0","Units",,,35.68279,,
"BEL","Belgium","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2009","2009","PC","Percentage","0","Units",,,32.34275,,
"BEL","Belgium","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2010","2010","PC","Percentage","0","Units",,,30.24335,,
"BEL","Belgium","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2011","2011","PC","Percentage","0","Units",,,32.93945,,
"BEL","Belgium","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,34.08842,,
"BEL","Belgium","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,32.97846,,
"BEL","Belgium","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,31.62509,,
"BEL","Belgium","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,29.90848,,
"CAN","Canada","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2006","2006","PC","Percentage","0","Units",,,41.07579,,
"CAN","Canada","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2007","2007","PC","Percentage","0","Units",,,44.3128,,
"CAN","Canada","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2008","2008","PC","Percentage","0","Units",,,46.34655,,
"CAN","Canada","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2009","2009","PC","Percentage","0","Units",,,42.10526,,
"CAN","Canada","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2010","2010","PC","Percentage","0","Units",,,42.85714,,
"CAN","Canada","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2011","2011","PC","Percentage","0","Units",,,50.1199,,
"CAN","Canada","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,38.88889,,
"CAN","Canada","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,43.25,,
"CAN","Canada","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,40.65657,,
"CZE","Czech Republic","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2004","2004","PC","Percentage","0","Units",,,32.04642,,
"CZE","Czech Republic","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2005","2005","PC","Percentage","0","Units",,,30.81534,,
"CZE","Czech Republic","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2006","2006","PC","Percentage","0","Units",,,28.94941,,
"CZE","Czech Republic","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2007","2007","PC","Percentage","0","Units",,,29.35613,,
"CZE","Czech Republic","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2008","2008","PC","Percentage","0","Units",,,29.20801,,
"CZE","Czech Republic","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2009","2009","PC","Percentage","0","Units",,,29.65451,,
"CZE","Czech Republic","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2010","2010","PC","Percentage","0","Units",,,29.79796,,
"CZE","Czech Republic","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2011","2011","PC","Percentage","0","Units",,,31.07323,,
"CZE","Czech Republic","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,31.23534,,
"CZE","Czech Republic","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,29.83841,,
"CZE","Czech Republic","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,29.45222,,
"CZE","Czech Republic","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,29.65672,,
"FIN","Finland","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2003","2003","PC","Percentage","0","Units",,,32.75016,,
"FIN","Finland","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2004","2004","PC","Percentage","0","Units",,,35.39674,,
"FIN","Finland","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2005","2005","PC","Percentage","0","Units",,,41.99132,,
"FIN","Finland","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2006","2006","PC","Percentage","0","Units",,,39.51994,,
"FIN","Finland","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2007","2007","PC","Percentage","0","Units",,,39.91036,,
"FIN","Finland","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2008","2008","PC","Percentage","0","Units",,,36.90219,,
"FIN","Finland","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2009","2009","PC","Percentage","0","Units",,,35.94009,,
"FIN","Finland","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2010","2010","PC","Percentage","0","Units",,,33.25019,,
"FIN","Finland","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2011","2011","PC","Percentage","0","Units",,,34.80308,,
"FIN","Finland","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,34.58148,,
"FIN","Finland","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,30.31512,,
"FIN","Finland","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,25.81994,,
"FIN","Finland","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,22.40876,,
"FRA","France","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2003","2003","PC","Percentage","0","Units",,,37.42921,,
"FRA","France","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2004","2004","PC","Percentage","0","Units",,,33.92564,,
"FRA","France","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2005","2005","PC","Percentage","0","Units",,,31.85082,,
"FRA","France","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2006","2006","PC","Percentage","0","Units",,,32.9348,,
"FRA","France","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2007","2007","PC","Percentage","0","Units",,,36.22705,,
"FRA","France","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2008","2008","PC","Percentage","0","Units",,,35.96268,,
"FRA","France","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2009","2009","PC","Percentage","0","Units",,,31.63296,,
"FRA","France","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2010","2010","PC","Percentage","0","Units",,,29.94971,,
"FRA","France","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2011","2011","PC","Percentage","0","Units",,,30.46352,,
"FRA","France","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,30.18755,,
"FRA","France","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,24.59713,,
"FRA","France","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,23.69848,,
"FRA","France","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,21.74623,,
"GRC","Greece","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2006","2006","PC","Percentage","0","Units",,,41.9755,,
"GRC","Greece","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2007","2007","PC","Percentage","0","Units",,,39.18745,,
"GRC","Greece","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2008","2008","PC","Percentage","0","Units",,,38.11277,,
"GRC","Greece","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2009","2009","PC","Percentage","0","Units",,,42.14682,,
"GRC","Greece","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2010","2010","PC","Percentage","0","Units",,,44.00846,,
"GRC","Greece","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2011","2011","PC","Percentage","0","Units",,,46.3114,,
"GRC","Greece","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,39.93063,,
"GRC","Greece","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,36.72299,,
"GRC","Greece","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,34.61951,,
"GRC","Greece","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,34.77951,,
"HUN","Hungary","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2004","2004","PC","Percentage","0","Units",,,29.28655,,
"HUN","Hungary","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2005","2005","PC","Percentage","0","Units",,,26.6862,,
"HUN","Hungary","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2006","2006","PC","Percentage","0","Units",,,26.58702,,
"HUN","Hungary","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2007","2007","PC","Percentage","0","Units",,,23.90536,,
"HUN","Hungary","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2008","2008","PC","Percentage","0","Units",,,27.65795,,
"HUN","Hungary","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2009","2009","PC","Percentage","0","Units",,,32.13243,,
"HUN","Hungary","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2010","2010","PC","Percentage","0","Units",,,34.46657,,
"HUN","Hungary","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2011","2011","PC","Percentage","0","Units",,,32.55421,,
"HUN","Hungary","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,25.82737,,
"HUN","Hungary","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,21.61878,,
"HUN","Hungary","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,18.83893,,
"HUN","Hungary","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,20.58324,,
"ISL","Iceland","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2003","2003","PC","Percentage","0","Units",,,44.34154,,
"ISL","Iceland","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2004","2004","PC","Percentage","0","Units",,,40.79683,,
"ISL","Iceland","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2005","2005","PC","Percentage","0","Units",,,34.34326,,
"ISL","Iceland","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2006","2006","PC","Percentage","0","Units",,,28.28175,,
"ISL","Iceland","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2007","2007","PC","Percentage","0","Units",,,24.90112,,
"ISL","Iceland","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2008","2008","PC","Percentage","0","Units",,,20.50068,,
"ISL","Iceland","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2009","2009","PC","Percentage","0","Units",,,15.90237,,
"ISL","Iceland","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2010","2010","PC","Percentage","0","Units",,,11.35181,,
"ISL","Iceland","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2011","2011","PC","Percentage","0","Units",,,17.47072,,
"ISL","Iceland","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,24.54685,,
"ISL","Iceland","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,25.99329,,
"ISL","Iceland","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,26.35442,,
"IRL","Ireland","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2003","2003","PC","Percentage","0","Units",,,25.48212,,
"IRL","Ireland","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2004","2004","PC","Percentage","0","Units",,,28.41181,,
"IRL","Ireland","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2005","2005","PC","Percentage","0","Units",,,28.56875,,
"IRL","Ireland","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2006","2006","PC","Percentage","0","Units",,,33.64666,,
"IRL","Ireland","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2007","2007","PC","Percentage","0","Units",,,29.99947,,
"IRL","Ireland","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2008","2008","PC","Percentage","0","Units",,,26.54109,,
"IRL","Ireland","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2009","2009","PC","Percentage","0","Units",,,19.36638,,
"IRL","Ireland","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2010","2010","PC","Percentage","0","Units",,,21.43105,,
"IRL","Ireland","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2011","2011","PC","Percentage","0","Units",,,23.74649,,
"IRL","Ireland","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,29.4334,,
"IRL","Ireland","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,33.00788,,
"IRL","Ireland","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,37.08137,,
"ITA","Italy","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2006","2006","PC","Percentage","0","Units",,,48.01537,,
"ITA","Italy","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2007","2007","PC","Percentage","0","Units",,,48.1111,,
"ITA","Italy","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2008","2008","PC","Percentage","0","Units",,,46.70811,,
"ITA","Italy","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2009","2009","PC","Percentage","0","Units",,,49.46836,,
"ITA","Italy","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2010","2010","PC","Percentage","0","Units",,,52.61964,,
"ITA","Italy","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2011","2011","PC","Percentage","0","Units",,,55.42612,,
"ITA","Italy","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,55.89086,,
"ITA","Italy","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,53.43217,,
"ITA","Italy","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,53.98938,,
"LUX","Luxembourg","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2003","2003","PC","Percentage","0","Units",,,46.46175,,
"LUX","Luxembourg","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2004","2004","PC","Percentage","0","Units",,,45.35271,,
"LUX","Luxembourg","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2005","2005","PC","Percentage","0","Units",,,37.06576,,
"LUX","Luxembourg","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2006","2006","PC","Percentage","0","Units",,,42.77447,,
"LUX","Luxembourg","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2007","2007","PC","Percentage","0","Units",,,45.74539,,
"LUX","Luxembourg","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2008","2008","PC","Percentage","0","Units",,,44.4756,,
"LUX","Luxembourg","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2009","2009","PC","Percentage","0","Units",,,36.78249,,
"LUX","Luxembourg","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2010","2010","PC","Percentage","0","Units",,,25.90634,,
"LUX","Luxembourg","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2011","2011","PC","Percentage","0","Units",,,22.90961,,
"LUX","Luxembourg","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,16.37855,,
"LUX","Luxembourg","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,11.02103,,
"LUX","Luxembourg","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,5.550138,,
"NLD","Netherlands","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2004","2004","PC","Percentage","0","Units",,,37.01442,,
"NLD","Netherlands","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2005","2005","PC","Percentage","0","Units",,,38.55967,,
"NLD","Netherlands","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2006","2006","PC","Percentage","0","Units",,,42.26968,,
"NLD","Netherlands","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2007","2007","PC","Percentage","0","Units",,,44.16867,,
"NLD","Netherlands","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2008","2008","PC","Percentage","0","Units",,,41.46991,,
"NLD","Netherlands","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2009","2009","PC","Percentage","0","Units",,,35.05296,,
"NLD","Netherlands","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2010","2010","PC","Percentage","0","Units",,,30.3141,,
"NLD","Netherlands","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2011","2011","PC","Percentage","0","Units",,,27.78578,,
"NLD","Netherlands","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,26.04766,,
"NLD","Netherlands","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,22.18454,,
"NLD","Netherlands","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,22.8437,,
"NLD","Netherlands","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,23.43887,,
"NZL","New Zealand","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2003","2003","PC","Percentage","0","Units",,,29.46861,,
"NZL","New Zealand","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2004","2004","PC","Percentage","0","Units",,,33.1731,,
"NZL","New Zealand","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2005","2005","PC","Percentage","0","Units",,,35.44793,,
"NZL","New Zealand","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2006","2006","PC","Percentage","0","Units",,,33.9988,,
"NZL","New Zealand","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2007","2007","PC","Percentage","0","Units",,,36.16145,,
"NZL","New Zealand","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2008","2008","PC","Percentage","0","Units",,,34.68623,,
"NZL","New Zealand","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2009","2009","PC","Percentage","0","Units",,,35.24718,,
"NZL","New Zealand","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2010","2010","PC","Percentage","0","Units",,,34.14882,,
"NZL","New Zealand","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2011","2011","PC","Percentage","0","Units",,,31.6638,,
"NZL","New Zealand","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,32.36124,,
"NZL","New Zealand","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,32.61223,,
"NZL","New Zealand","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,36.85513,,
"NZL","New Zealand","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,38.15081,,
"NOR","Norway","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2003","2003","PC","Percentage","0","Units",,,32.32259,,
"NOR","Norway","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2004","2004","PC","Percentage","0","Units",,,32.48557,,
"NOR","Norway","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2005","2005","PC","Percentage","0","Units",,,30.87852,,
"NOR","Norway","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2006","2006","PC","Percentage","0","Units",,,27.91964,,
"NOR","Norway","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2007","2007","PC","Percentage","0","Units",,,26.36008,,
"NOR","Norway","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2008","2008","PC","Percentage","0","Units",,,28.09613,,
"NOR","Norway","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2009","2009","PC","Percentage","0","Units",,,28.10398,,
"NOR","Norway","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2010","2010","PC","Percentage","0","Units",,,26.65663,,
"NOR","Norway","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2011","2011","PC","Percentage","0","Units",,,25.35114,,
"NOR","Norway","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,18.6766,,
"NOR","Norway","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,18.54118,,
"NOR","Norway","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,17.39385,,
"NOR","Norway","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,24.01694,,
"POL","Poland","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2004","2004","PC","Percentage","0","Units",,,53.69145,,
"POL","Poland","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2005","2005","PC","Percentage","0","Units",,,54.65533,,
"POL","Poland","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2006","2006","PC","Percentage","0","Units",,,53.15017,,
"POL","Poland","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2007","2007","PC","Percentage","0","Units",,,56.82786,,
"POL","Poland","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2008","2008","PC","Percentage","0","Units",,,58.06636,,
"POL","Poland","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2009","2009","PC","Percentage","0","Units",,,61.635,,
"POL","Poland","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2010","2010","PC","Percentage","0","Units",,,61.63191,,
"POL","Poland","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2011","2011","PC","Percentage","0","Units",,,61.92813,,
"POL","Poland","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,61.23438,,
"POL","Poland","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,60.21186,,
"POL","Poland","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,58.68842,,
"POL","Poland","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,58.04454,,
"PRT","Portugal","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2006","2006","PC","Percentage","0","Units",,,62.25012,,
"PRT","Portugal","ENT7","Gender gap in self-employed earnings","ALL","All","TOTAL","Total","2007","2007","PC","Percentage","0","Units",,,60.9224,,
