"LOCATION","Country","INDICATOR","Indicator","SEX","Sex","AGE","Age","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"AUS","Australia","ENT1","Share of employed who are employers","WOMEN","Women","TOTAL","Total","2011","2011","PC","Percentage","0","Units",,,4.601101,,
"AUS","Australia","ENT1","Share of employed who are employers","WOMEN","Women","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,4.386547,,
"AUS","Australia","ENT1","Share of employed who are employers","WOMEN","Women","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,4.343425,,
"AUS","Australia","ENT1","Share of employed who are employers","WOMEN","Women","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,4.306011,,
"AUS","Australia","ENT1","Share of employed who are employers","WOMEN","Women","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,4.353965,,
"AUS","Australia","ENT1","Share of employed who are employers","WOMEN","Women","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,4.221757,,
"AUS","Australia","ENT1","Share of employed who are employers","WOMEN","Women","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,4.136927,,
"AUT","Austria","ENT1","Share of employed who are employers","MEN","Men","TOTAL","Total","2000","2000","PC","Percentage","0","Units",,,6.428362,,
"AUT","Austria","ENT1","Share of employed who are employers","MEN","Men","TOTAL","Total","2001","2001","PC","Percentage","0","Units",,,6.346719,,
"AUT","Austria","ENT1","Share of employed who are employers","MEN","Men","TOTAL","Total","2002","2002","PC","Percentage","0","Units",,,6.920798,,
"AUT","Austria","ENT1","Share of employed who are employers","MEN","Men","TOTAL","Total","2003","2003","PC","Percentage","0","Units",,,6.746575,,
"AUT","Austria","ENT1","Share of employed who are employers","MEN","Men","TOTAL","Total","2004","2004","PC","Percentage","0","Units",,,5.886277,"B","Break"
"AUT","Austria","ENT1","Share of employed who are employers","MEN","Men","TOTAL","Total","2005","2005","PC","Percentage","0","Units",,,6.50314,"B","Break"
"AUT","Austria","ENT1","Share of employed who are employers","MEN","Men","TOTAL","Total","2006","2006","PC","Percentage","0","Units",,,6.502721,,
"AUT","Austria","ENT1","Share of employed who are employers","MEN","Men","TOTAL","Total","2007","2007","PC","Percentage","0","Units",,,6.665397,"B","Break"
"AUT","Austria","ENT1","Share of employed who are employers","MEN","Men","TOTAL","Total","2008","2008","PC","Percentage","0","Units",,,6.324521,,
"AUT","Austria","ENT1","Share of employed who are employers","MEN","Men","TOTAL","Total","2009","2009","PC","Percentage","0","Units",,,6.482369,,
"AUT","Austria","ENT1","Share of employed who are employers","MEN","Men","TOTAL","Total","2010","2010","PC","Percentage","0","Units",,,6.432137,,
"AUT","Austria","ENT1","Share of employed who are employers","MEN","Men","TOTAL","Total","2011","2011","PC","Percentage","0","Units",,,6.542453,,
"AUT","Austria","ENT1","Share of employed who are employers","MEN","Men","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,6.477827,,
"AUT","Austria","ENT1","Share of employed who are employers","MEN","Men","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,6.262011,,
"AUT","Austria","ENT1","Share of employed who are employers","MEN","Men","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,6.584517,,
"AUT","Austria","ENT1","Share of employed who are employers","MEN","Men","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,6.2296,,
"AUT","Austria","ENT1","Share of employed who are employers","MEN","Men","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,6.259429,,
"AUT","Austria","ENT1","Share of employed who are employers","WOMEN","Women","TOTAL","Total","2000","2000","PC","Percentage","0","Units",,,3.05837,,
"AUT","Austria","ENT1","Share of employed who are employers","WOMEN","Women","TOTAL","Total","2001","2001","PC","Percentage","0","Units",,,2.969319,,
"AUT","Austria","ENT1","Share of employed who are employers","WOMEN","Women","TOTAL","Total","2002","2002","PC","Percentage","0","Units",,,2.990881,,
"AUT","Austria","ENT1","Share of employed who are employers","WOMEN","Women","TOTAL","Total","2003","2003","PC","Percentage","0","Units",,,2.913376,,
"AUT","Austria","ENT1","Share of employed who are employers","WOMEN","Women","TOTAL","Total","2004","2004","PC","Percentage","0","Units",,,2.243884,"B","Break"
"AUT","Austria","ENT1","Share of employed who are employers","WOMEN","Women","TOTAL","Total","2005","2005","PC","Percentage","0","Units",,,2.243666,"B","Break"
"AUT","Austria","ENT1","Share of employed who are employers","WOMEN","Women","TOTAL","Total","2006","2006","PC","Percentage","0","Units",,,2.527683,,
"AUT","Austria","ENT1","Share of employed who are employers","WOMEN","Women","TOTAL","Total","2007","2007","PC","Percentage","0","Units",,,2.603074,"B","Break"
"AUT","Austria","ENT1","Share of employed who are employers","WOMEN","Women","TOTAL","Total","2008","2008","PC","Percentage","0","Units",,,2.579288,,
"AUT","Austria","ENT1","Share of employed who are employers","WOMEN","Women","TOTAL","Total","2009","2009","PC","Percentage","0","Units",,,2.535536,,
"AUT","Austria","ENT1","Share of employed who are employers","WOMEN","Women","TOTAL","Total","2010","2010","PC","Percentage","0","Units",,,2.50489,,
"AUT","Austria","ENT1","Share of employed who are employers","WOMEN","Women","TOTAL","Total","2011","2011","PC","Percentage","0","Units",,,2.384149,,
"AUT","Austria","ENT1","Share of employed who are employers","WOMEN","Women","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,2.292264,,
"AUT","Austria","ENT1","Share of employed who are employers","WOMEN","Women","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,2.235579,,
"AUT","Austria","ENT1","Share of employed who are employers","WOMEN","Women","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,2.358367,,
"AUT","Austria","ENT1","Share of employed who are employers","WOMEN","Women","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,2.376495,,
"AUT","Austria","ENT1","Share of employed who are employers","WOMEN","Women","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,2.485171,,
"BEL","Belgium","ENT1","Share of employed who are employers","MEN","Men","TOTAL","Total","2000","2000","PC","Percentage","0","Units",,,6.120895,,
"BEL","Belgium","ENT1","Share of employed who are employers","MEN","Men","TOTAL","Total","2001","2001","PC","Percentage","0","Units",,,6.145035,"B","Break"
"BEL","Belgium","ENT1","Share of employed who are employers","MEN","Men","TOTAL","Total","2002","2002","PC","Percentage","0","Units",,,5.464434,,
"BEL","Belgium","ENT1","Share of employed who are employers","MEN","Men","TOTAL","Total","2003","2003","PC","Percentage","0","Units",,,5.602754,,
"BEL","Belgium","ENT1","Share of employed who are employers","MEN","Men","TOTAL","Total","2004","2004","PC","Percentage","0","Units",,,6.209474,,
"BEL","Belgium","ENT1","Share of employed who are employers","MEN","Men","TOTAL","Total","2005","2005","PC","Percentage","0","Units",,,6.365138,"B","Break"
"BEL","Belgium","ENT1","Share of employed who are employers","MEN","Men","TOTAL","Total","2006","2006","PC","Percentage","0","Units",,,6.368352,,
"BEL","Belgium","ENT1","Share of employed who are employers","MEN","Men","TOTAL","Total","2007","2007","PC","Percentage","0","Units",,,6.204048,,
"BEL","Belgium","ENT1","Share of employed who are employers","MEN","Men","TOTAL","Total","2008","2008","PC","Percentage","0","Units",,,5.855579,,
"BEL","Belgium","ENT1","Share of employed who are employers","MEN","Men","TOTAL","Total","2009","2009","PC","Percentage","0","Units",,,6.168939,,
"BEL","Belgium","ENT1","Share of employed who are employers","MEN","Men","TOTAL","Total","2010","2010","PC","Percentage","0","Units",,,6.10869,,
"BEL","Belgium","ENT1","Share of employed who are employers","MEN","Men","TOTAL","Total","2011","2011","PC","Percentage","0","Units",,,5.947833,"B","Break"
"BEL","Belgium","ENT1","Share of employed who are employers","MEN","Men","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,5.65464,,
"BEL","Belgium","ENT1","Share of employed who are employers","MEN","Men","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,5.922222,,
"BEL","Belgium","ENT1","Share of employed who are employers","MEN","Men","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,5.523413,,
"BEL","Belgium","ENT1","Share of employed who are employers","MEN","Men","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,5.828362,,
"BEL","Belgium","ENT1","Share of employed who are employers","MEN","Men","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,5.634787,,
"BEL","Belgium","ENT1","Share of employed who are employers","WOMEN","Women","TOTAL","Total","2000","2000","PC","Percentage","0","Units",,,2.253554,,
"BEL","Belgium","ENT1","Share of employed who are employers","WOMEN","Women","TOTAL","Total","2001","2001","PC","Percentage","0","Units",,,1.972014,"B","Break"
"BEL","Belgium","ENT1","Share of employed who are employers","WOMEN","Women","TOTAL","Total","2002","2002","PC","Percentage","0","Units",,,1.936425,,
"BEL","Belgium","ENT1","Share of employed who are employers","WOMEN","Women","TOTAL","Total","2003","2003","PC","Percentage","0","Units",,,2.009934,,
"BEL","Belgium","ENT1","Share of employed who are employers","WOMEN","Women","TOTAL","Total","2004","2004","PC","Percentage","0","Units",,,2.231147,,
"BEL","Belgium","ENT1","Share of employed who are employers","WOMEN","Women","TOTAL","Total","2005","2005","PC","Percentage","0","Units",,,2.208923,"B","Break"
"BEL","Belgium","ENT1","Share of employed who are employers","WOMEN","Women","TOTAL","Total","2006","2006","PC","Percentage","0","Units",,,2.406273,,
"BEL","Belgium","ENT1","Share of employed who are employers","WOMEN","Women","TOTAL","Total","2007","2007","PC","Percentage","0","Units",,,2.231448,,
"BEL","Belgium","ENT1","Share of employed who are employers","WOMEN","Women","TOTAL","Total","2008","2008","PC","Percentage","0","Units",,,2.060864,,
"BEL","Belgium","ENT1","Share of employed who are employers","WOMEN","Women","TOTAL","Total","2009","2009","PC","Percentage","0","Units",,,2.24821,,
"BEL","Belgium","ENT1","Share of employed who are employers","WOMEN","Women","TOTAL","Total","2010","2010","PC","Percentage","0","Units",,,2.353816,,
"BEL","Belgium","ENT1","Share of employed who are employers","WOMEN","Women","TOTAL","Total","2011","2011","PC","Percentage","0","Units",,,1.871408,"B","Break"
"BEL","Belgium","ENT1","Share of employed who are employers","WOMEN","Women","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,2.057975,,
"BEL","Belgium","ENT1","Share of employed who are employers","WOMEN","Women","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,2.247191,,
"BEL","Belgium","ENT1","Share of employed who are employers","WOMEN","Women","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,2.353334,,
"BEL","Belgium","ENT1","Share of employed who are employers","WOMEN","Women","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,2.373478,,
"BEL","Belgium","ENT1","Share of employed who are employers","WOMEN","Women","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,2.301305,,
"CAN","Canada","ENT1","Share of employed who are employers","MEN","Men","TOTAL","Total","2000","2000","PC","Percentage","0","Units",,,7.116666,,
"CAN","Canada","ENT1","Share of employed who are employers","MEN","Men","TOTAL","Total","2001","2001","PC","Percentage","0","Units",,,6.94066,,
"CAN","Canada","ENT1","Share of employed who are employers","MEN","Men","TOTAL","Total","2002","2002","PC","Percentage","0","Units",,,6.556785,,
"CAN","Canada","ENT1","Share of employed who are employers","MEN","Men","TOTAL","Total","2003","2003","PC","Percentage","0","Units",,,6.580333,,
"CAN","Canada","ENT1","Share of employed who are employers","MEN","Men","TOTAL","Total","2004","2004","PC","Percentage","0","Units",,,6.81501,,
"CAN","Canada","ENT1","Share of employed who are employers","MEN","Men","TOTAL","Total","2005","2005","PC","Percentage","0","Units",,,6.930332,,
"CAN","Canada","ENT1","Share of employed who are employers","MEN","Men","TOTAL","Total","2006","2006","PC","Percentage","0","Units",,,6.584817,,
"CAN","Canada","ENT1","Share of employed who are employers","MEN","Men","TOTAL","Total","2007","2007","PC","Percentage","0","Units",,,6.593018,,
"CAN","Canada","ENT1","Share of employed who are employers","MEN","Men","TOTAL","Total","2008","2008","PC","Percentage","0","Units",,,6.507701,,
"CAN","Canada","ENT1","Share of employed who are employers","MEN","Men","TOTAL","Total","2009","2009","PC","Percentage","0","Units",,,6.616732,,
"CAN","Canada","ENT1","Share of employed who are employers","MEN","Men","TOTAL","Total","2010","2010","PC","Percentage","0","Units",,,6.373622,,
"CAN","Canada","ENT1","Share of employed who are employers","MEN","Men","TOTAL","Total","2011","2011","PC","Percentage","0","Units",,,6.054048,,
"CAN","Canada","ENT1","Share of employed who are employers","MEN","Men","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,5.822841,,
"CAN","Canada","ENT1","Share of employed who are employers","MEN","Men","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,5.906497,,
"CAN","Canada","ENT1","Share of employed who are employers","MEN","Men","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,5.742006,,
"CAN","Canada","ENT1","Share of employed who are employers","MEN","Men","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,5.802604,,
"CAN","Canada","ENT1","Share of employed who are employers","WOMEN","Women","TOTAL","Total","2000","2000","PC","Percentage","0","Units",,,3.137193,,
"CAN","Canada","ENT1","Share of employed who are employers","WOMEN","Women","TOTAL","Total","2001","2001","PC","Percentage","0","Units",,,2.835568,,
"CAN","Canada","ENT1","Share of employed who are employers","WOMEN","Women","TOTAL","Total","2002","2002","PC","Percentage","0","Units",,,2.806488,,
"CAN","Canada","ENT1","Share of employed who are employers","WOMEN","Women","TOTAL","Total","2003","2003","PC","Percentage","0","Units",,,2.720466,,
"CAN","Canada","ENT1","Share of employed who are employers","WOMEN","Women","TOTAL","Total","2004","2004","PC","Percentage","0","Units",,,2.813372,,
"CAN","Canada","ENT1","Share of employed who are employers","WOMEN","Women","TOTAL","Total","2005","2005","PC","Percentage","0","Units",,,2.868005,,
"CAN","Canada","ENT1","Share of employed who are employers","WOMEN","Women","TOTAL","Total","2006","2006","PC","Percentage","0","Units",,,2.848581,,
"CAN","Canada","ENT1","Share of employed who are employers","WOMEN","Women","TOTAL","Total","2007","2007","PC","Percentage","0","Units",,,2.71973,,
"CAN","Canada","ENT1","Share of employed who are employers","WOMEN","Women","TOTAL","Total","2008","2008","PC","Percentage","0","Units",,,2.646056,,
"CAN","Canada","ENT1","Share of employed who are employers","WOMEN","Women","TOTAL","Total","2009","2009","PC","Percentage","0","Units",,,2.574894,,
"CAN","Canada","ENT1","Share of employed who are employers","WOMEN","Women","TOTAL","Total","2010","2010","PC","Percentage","0","Units",,,2.494601,,
"CAN","Canada","ENT1","Share of employed who are employers","WOMEN","Women","TOTAL","Total","2011","2011","PC","Percentage","0","Units",,,2.572186,,
"CAN","Canada","ENT1","Share of employed who are employers","WOMEN","Women","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,2.351757,,
"CAN","Canada","ENT1","Share of employed who are employers","WOMEN","Women","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,2.414784,,
"CAN","Canada","ENT1","Share of employed who are employers","WOMEN","Women","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,2.404291,,
"CAN","Canada","ENT1","Share of employed who are employers","WOMEN","Women","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,2.502185,,
"CZE","Czech Republic","ENT1","Share of employed who are employers","MEN","Men","TOTAL","Total","2000","2000","PC","Percentage","0","Units",,,5.740146,,
"CZE","Czech Republic","ENT1","Share of employed who are employers","MEN","Men","TOTAL","Total","2001","2001","PC","Percentage","0","Units",,,5.688484,,
"CZE","Czech Republic","ENT1","Share of employed who are employers","MEN","Men","TOTAL","Total","2002","2002","PC","Percentage","0","Units",,,5.50675,,
"CZE","Czech Republic","ENT1","Share of employed who are employers","MEN","Men","TOTAL","Total","2003","2003","PC","Percentage","0","Units",,,5.793942,,
"CZE","Czech Republic","ENT1","Share of employed who are employers","MEN","Men","TOTAL","Total","2004","2004","PC","Percentage","0","Units",,,5.524819,,
"CZE","Czech Republic","ENT1","Share of employed who are employers","MEN","Men","TOTAL","Total","2005","2005","PC","Percentage","0","Units",,,5.031634,"B","Break"
"CZE","Czech Republic","ENT1","Share of employed who are employers","MEN","Men","TOTAL","Total","2006","2006","PC","Percentage","0","Units",,,5.435586,,
"CZE","Czech Republic","ENT1","Share of employed who are employers","MEN","Men","TOTAL","Total","2007","2007","PC","Percentage","0","Units",,,5.096947,,
"CZE","Czech Republic","ENT1","Share of employed who are employers","MEN","Men","TOTAL","Total","2008","2008","PC","Percentage","0","Units",,,4.808681,,
"CZE","Czech Republic","ENT1","Share of employed who are employers","MEN","Men","TOTAL","Total","2009","2009","PC","Percentage","0","Units",,,5.020348,,
"CZE","Czech Republic","ENT1","Share of employed who are employers","MEN","Men","TOTAL","Total","2010","2010","PC","Percentage","0","Units",,,4.959128,,
"CZE","Czech Republic","ENT1","Share of employed who are employers","MEN","Men","TOTAL","Total","2011","2011","PC","Percentage","0","Units",,,4.863143,"B","Break"
"CZE","Czech Republic","ENT1","Share of employed who are employers","MEN","Men","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,4.524655,,
"CZE","Czech Republic","ENT1","Share of employed who are employers","MEN","Men","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,4.390795,,
"CZE","Czech Republic","ENT1","Share of employed who are employers","MEN","Men","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,4.751221,,
"CZE","Czech Republic","ENT1","Share of employed who are employers","MEN","Men","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,4.716777,,
"CZE","Czech Republic","ENT1","Share of employed who are employers","MEN","Men","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,4.166667,,
"CZE","Czech Republic","ENT1","Share of employed who are employers","WOMEN","Women","TOTAL","Total","2000","2000","PC","Percentage","0","Units",,,2.189961,,
"CZE","Czech Republic","ENT1","Share of employed who are employers","WOMEN","Women","TOTAL","Total","2001","2001","PC","Percentage","0","Units",,,2.142717,,
"CZE","Czech Republic","ENT1","Share of employed who are employers","WOMEN","Women","TOTAL","Total","2002","2002","PC","Percentage","0","Units",,,2.119348,,
"CZE","Czech Republic","ENT1","Share of employed who are employers","WOMEN","Women","TOTAL","Total","2003","2003","PC","Percentage","0","Units",,,2.133202,,
"CZE","Czech Republic","ENT1","Share of employed who are employers","WOMEN","Women","TOTAL","Total","2004","2004","PC","Percentage","0","Units",,,2.08724,,
"CZE","Czech Republic","ENT1","Share of employed who are employers","WOMEN","Women","TOTAL","Total","2005","2005","PC","Percentage","0","Units",,,1.981461,"B","Break"
"CZE","Czech Republic","ENT1","Share of employed who are employers","WOMEN","Women","TOTAL","Total","2006","2006","PC","Percentage","0","Units",,,2.217918,,
"CZE","Czech Republic","ENT1","Share of employed who are employers","WOMEN","Women","TOTAL","Total","2007","2007","PC","Percentage","0","Units",,,1.855128,,
"CZE","Czech Republic","ENT1","Share of employed who are employers","WOMEN","Women","TOTAL","Total","2008","2008","PC","Percentage","0","Units",,,1.845106,,
"CZE","Czech Republic","ENT1","Share of employed who are employers","WOMEN","Women","TOTAL","Total","2009","2009","PC","Percentage","0","Units",,,1.922522,,
"CZE","Czech Republic","ENT1","Share of employed who are employers","WOMEN","Women","TOTAL","Total","2010","2010","PC","Percentage","0","Units",,,1.754897,,
"CZE","Czech Republic","ENT1","Share of employed who are employers","WOMEN","Women","TOTAL","Total","2011","2011","PC","Percentage","0","Units",,,1.79307,"B","Break"
"CZE","Czech Republic","ENT1","Share of employed who are employers","WOMEN","Women","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,1.746368,,
"CZE","Czech Republic","ENT1","Share of employed who are employers","WOMEN","Women","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,1.834775,,
"CZE","Czech Republic","ENT1","Share of employed who are employers","WOMEN","Women","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,1.618001,,
"CZE","Czech Republic","ENT1","Share of employed who are employers","WOMEN","Women","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,1.787782,,
"CZE","Czech Republic","ENT1","Share of employed who are employers","WOMEN","Women","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,1.551826,,
"DNK","Denmark","ENT1","Share of employed who are employers","MEN","Men","TOTAL","Total","2000","2000","PC","Percentage","0","Units",,,6.565586,,
"DNK","Denmark","ENT1","Share of employed who are employers","MEN","Men","TOTAL","Total","2001","2001","PC","Percentage","0","Units",,,6.376307,,
"DNK","Denmark","ENT1","Share of employed who are employers","MEN","Men","TOTAL","Total","2002","2002","PC","Percentage","0","Units",,,6.123591,,
"DNK","Denmark","ENT1","Share of employed who are employers","MEN","Men","TOTAL","Total","2003","2003","PC","Percentage","0","Units",,,5.774076,,
"DNK","Denmark","ENT1","Share of employed who are employers","MEN","Men","TOTAL","Total","2004","2004","PC","Percentage","0","Units",,,5.266815,,
"DNK","Denmark","ENT1","Share of employed who are employers","MEN","Men","TOTAL","Total","2005","2005","PC","Percentage","0","Units",,,5.611641,"B","Break"
"DNK","Denmark","ENT1","Share of employed who are employers","MEN","Men","TOTAL","Total","2006","2006","PC","Percentage","0","Units",,,5.825309,,
"DNK","Denmark","ENT1","Share of employed who are employers","MEN","Men","TOTAL","Total","2007","2007","PC","Percentage","0","Units",,,5.657534,,
"DNK","Denmark","ENT1","Share of employed who are employers","MEN","Men","TOTAL","Total","2008","2008","PC","Percentage","0","Units",,,5.633423,,
"DNK","Denmark","ENT1","Share of employed who are employers","MEN","Men","TOTAL","Total","2009","2009","PC","Percentage","0","Units",,,5.840546,,
"DNK","Denmark","ENT1","Share of employed who are employers","MEN","Men","TOTAL","Total","2010","2010","PC","Percentage","0","Units",,,5.275379,,
"DNK","Denmark","ENT1","Share of employed who are employers","MEN","Men","TOTAL","Total","2011","2011","PC","Percentage","0","Units",,,5.287173,,
"DNK","Denmark","ENT1","Share of employed who are employers","MEN","Men","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,5.221207,,
"DNK","Denmark","ENT1","Share of employed who are employers","MEN","Men","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,4.804805,,
"DNK","Denmark","ENT1","Share of employed who are employers","MEN","Men","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,4.898137,,
"DNK","Denmark","ENT1","Share of employed who are employers","MEN","Men","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,4.872159,,
"DNK","Denmark","ENT1","Share of employed who are employers","MEN","Men","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,4.637601,"B","Break"
"DNK","Denmark","ENT1","Share of employed who are employers","WOMEN","Women","TOTAL","Total","2000","2000","PC","Percentage","0","Units",,,1.48625,,
"DNK","Denmark","ENT1","Share of employed who are employers","WOMEN","Women","TOTAL","Total","2001","2001","PC","Percentage","0","Units",,,1.22108,,
"DNK","Denmark","ENT1","Share of employed who are employers","WOMEN","Women","TOTAL","Total","2002","2002","PC","Percentage","0","Units",,,1.731465,,
"DNK","Denmark","ENT1","Share of employed who are employers","WOMEN","Women","TOTAL","Total","2003","2003","PC","Percentage","0","Units",,,1.997897,,
"DNK","Denmark","ENT1","Share of employed who are employers","WOMEN","Women","TOTAL","Total","2004","2004","PC","Percentage","0","Units",,,1.311216,,
"DNK","Denmark","ENT1","Share of employed who are employers","WOMEN","Women","TOTAL","Total","2005","2005","PC","Percentage","0","Units",,,1.283464,"B","Break"
"DNK","Denmark","ENT1","Share of employed who are employers","WOMEN","Women","TOTAL","Total","2006","2006","PC","Percentage","0","Units",,,1.772913,,
"DNK","Denmark","ENT1","Share of employed who are employers","WOMEN","Women","TOTAL","Total","2007","2007","PC","Percentage","0","Units",,,1.632402,,
"DNK","Denmark","ENT1","Share of employed who are employers","WOMEN","Women","TOTAL","Total","2008","2008","PC","Percentage","0","Units",,,1.655704,,
