"LOCATION","Country","INDICATOR","Indicator","SEX","Sex","AGE","Age","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"AUS","Australia","ENT2","Share of employed who are own-account workers","WOMEN","Women","TOTAL","Total","2007","2007","PC","Percentage","0","Units",,,7.938629,,
"AUS","Australia","ENT2","Share of employed who are own-account workers","WOMEN","Women","TOTAL","Total","2008","2008","PC","Percentage","0","Units",,,8.125595,,
"AUS","Australia","ENT2","Share of employed who are own-account workers","WOMEN","Women","TOTAL","Total","2009","2009","PC","Percentage","0","Units",,,8.165342,,
"AUS","Australia","ENT2","Share of employed who are own-account workers","WOMEN","Women","TOTAL","Total","2010","2010","PC","Percentage","0","Units",,,8.21416,,
"AUS","Australia","ENT2","Share of employed who are own-account workers","WOMEN","Women","TOTAL","Total","2011","2011","PC","Percentage","0","Units",,,8.093035,,
"AUS","Australia","ENT2","Share of employed who are own-account workers","WOMEN","Women","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,8.025154,,
"AUS","Australia","ENT2","Share of employed who are own-account workers","WOMEN","Women","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,7.643921,,
"AUS","Australia","ENT2","Share of employed who are own-account workers","WOMEN","Women","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,8.009437,,
"AUS","Australia","ENT2","Share of employed who are own-account workers","WOMEN","Women","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,7.964472,,
"AUS","Australia","ENT2","Share of employed who are own-account workers","WOMEN","Women","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,8.138488,,
"AUS","Australia","ENT2","Share of employed who are own-account workers","WOMEN","Women","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,8.148689,,
"AUT","Austria","ENT2","Share of employed who are own-account workers","MEN","Men","TOTAL","Total","2000","2000","PC","Percentage","0","Units",,,5.987055,,
"AUT","Austria","ENT2","Share of employed who are own-account workers","MEN","Men","TOTAL","Total","2001","2001","PC","Percentage","0","Units",,,6.253673,,
"AUT","Austria","ENT2","Share of employed who are own-account workers","MEN","Men","TOTAL","Total","2002","2002","PC","Percentage","0","Units",,,5.951484,,
"AUT","Austria","ENT2","Share of employed who are own-account workers","MEN","Men","TOTAL","Total","2003","2003","PC","Percentage","0","Units",,,6.100783,,
"AUT","Austria","ENT2","Share of employed who are own-account workers","MEN","Men","TOTAL","Total","2004","2004","PC","Percentage","0","Units",,,8.118649,"B","Break"
"AUT","Austria","ENT2","Share of employed who are own-account workers","MEN","Men","TOTAL","Total","2005","2005","PC","Percentage","0","Units",,,7.294397,"B","Break"
"AUT","Austria","ENT2","Share of employed who are own-account workers","MEN","Men","TOTAL","Total","2006","2006","PC","Percentage","0","Units",,,7.270607,,
"AUT","Austria","ENT2","Share of employed who are own-account workers","MEN","Men","TOTAL","Total","2007","2007","PC","Percentage","0","Units",,,6.646354,"B","Break"
"AUT","Austria","ENT2","Share of employed who are own-account workers","MEN","Men","TOTAL","Total","2008","2008","PC","Percentage","0","Units",,,6.932467,,
"AUT","Austria","ENT2","Share of employed who are own-account workers","MEN","Men","TOTAL","Total","2009","2009","PC","Percentage","0","Units",,,7.071676,,
"AUT","Austria","ENT2","Share of employed who are own-account workers","MEN","Men","TOTAL","Total","2010","2010","PC","Percentage","0","Units",,,7.340147,,
"AUT","Austria","ENT2","Share of employed who are own-account workers","MEN","Men","TOTAL","Total","2011","2011","PC","Percentage","0","Units",,,6.830189,,
"AUT","Austria","ENT2","Share of employed who are own-account workers","MEN","Men","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,6.693912,,
"AUT","Austria","ENT2","Share of employed who are own-account workers","MEN","Men","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,7.044762,,
"AUT","Austria","ENT2","Share of employed who are own-account workers","MEN","Men","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,6.716208,,
"AUT","Austria","ENT2","Share of employed who are own-account workers","MEN","Men","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,7.078243,,
"AUT","Austria","ENT2","Share of employed who are own-account workers","MEN","Men","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,6.98642,,
"AUT","Austria","ENT2","Share of employed who are own-account workers","WOMEN","Women","TOTAL","Total","2000","2000","PC","Percentage","0","Units",,,5.109716,,
"AUT","Austria","ENT2","Share of employed who are own-account workers","WOMEN","Women","TOTAL","Total","2001","2001","PC","Percentage","0","Units",,,5.302796,,
"AUT","Austria","ENT2","Share of employed who are own-account workers","WOMEN","Women","TOTAL","Total","2002","2002","PC","Percentage","0","Units",,,5.215806,,
"AUT","Austria","ENT2","Share of employed who are own-account workers","WOMEN","Women","TOTAL","Total","2003","2003","PC","Percentage","0","Units",,,5.294329,,
"AUT","Austria","ENT2","Share of employed who are own-account workers","WOMEN","Women","TOTAL","Total","2004","2004","PC","Percentage","0","Units",,,5.885599,"B","Break"
"AUT","Austria","ENT2","Share of employed who are own-account workers","WOMEN","Women","TOTAL","Total","2005","2005","PC","Percentage","0","Units",,,6.168601,"B","Break"
"AUT","Austria","ENT2","Share of employed who are own-account workers","WOMEN","Women","TOTAL","Total","2006","2006","PC","Percentage","0","Units",,,5.797438,,
"AUT","Austria","ENT2","Share of employed who are own-account workers","WOMEN","Women","TOTAL","Total","2007","2007","PC","Percentage","0","Units",,,5.835649,"B","Break"
"AUT","Austria","ENT2","Share of employed who are own-account workers","WOMEN","Women","TOTAL","Total","2008","2008","PC","Percentage","0","Units",,,5.656723,,
"AUT","Austria","ENT2","Share of employed who are own-account workers","WOMEN","Women","TOTAL","Total","2009","2009","PC","Percentage","0","Units",,,5.855881,,
"AUT","Austria","ENT2","Share of employed who are own-account workers","WOMEN","Women","TOTAL","Total","2010","2010","PC","Percentage","0","Units",,,6.004129,,
"AUT","Austria","ENT2","Share of employed who are own-account workers","WOMEN","Women","TOTAL","Total","2011","2011","PC","Percentage","0","Units",,,5.788541,,
"AUT","Austria","ENT2","Share of employed who are own-account workers","WOMEN","Women","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,5.858007,,
"AUT","Austria","ENT2","Share of employed who are own-account workers","WOMEN","Women","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,6.132026,,
"AUT","Austria","ENT2","Share of employed who are own-account workers","WOMEN","Women","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,5.901158,,
"AUT","Austria","ENT2","Share of employed who are own-account workers","WOMEN","Women","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,6.021841,,
"AUT","Austria","ENT2","Share of employed who are own-account workers","WOMEN","Women","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,5.629986,,
"BEL","Belgium","ENT2","Share of employed who are own-account workers","MEN","Men","TOTAL","Total","2000","2000","PC","Percentage","0","Units",,,10.66289,,
"BEL","Belgium","ENT2","Share of employed who are own-account workers","MEN","Men","TOTAL","Total","2001","2001","PC","Percentage","0","Units",,,9.702007,"B","Break"
"BEL","Belgium","ENT2","Share of employed who are own-account workers","MEN","Men","TOTAL","Total","2002","2002","PC","Percentage","0","Units",,,10.64399,,
"BEL","Belgium","ENT2","Share of employed who are own-account workers","MEN","Men","TOTAL","Total","2003","2003","PC","Percentage","0","Units",,,10.46486,,
"BEL","Belgium","ENT2","Share of employed who are own-account workers","MEN","Men","TOTAL","Total","2004","2004","PC","Percentage","0","Units",,,9.915403,,
"BEL","Belgium","ENT2","Share of employed who are own-account workers","MEN","Men","TOTAL","Total","2005","2005","PC","Percentage","0","Units",,,10.19354,"B","Break"
"BEL","Belgium","ENT2","Share of employed who are own-account workers","MEN","Men","TOTAL","Total","2006","2006","PC","Percentage","0","Units",,,10.35806,,
"BEL","Belgium","ENT2","Share of employed who are own-account workers","MEN","Men","TOTAL","Total","2007","2007","PC","Percentage","0","Units",,,10.38827,,
"BEL","Belgium","ENT2","Share of employed who are own-account workers","MEN","Men","TOTAL","Total","2008","2008","PC","Percentage","0","Units",,,10.29647,,
"BEL","Belgium","ENT2","Share of employed who are own-account workers","MEN","Men","TOTAL","Total","2009","2009","PC","Percentage","0","Units",,,10.5296,,
"BEL","Belgium","ENT2","Share of employed who are own-account workers","MEN","Men","TOTAL","Total","2010","2010","PC","Percentage","0","Units",,,10.4415,,
"BEL","Belgium","ENT2","Share of employed who are own-account workers","MEN","Men","TOTAL","Total","2011","2011","PC","Percentage","0","Units",,,10.53604,"B","Break"
"BEL","Belgium","ENT2","Share of employed who are own-account workers","MEN","Men","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,10.80381,,
"BEL","Belgium","ENT2","Share of employed who are own-account workers","MEN","Men","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,11.84031,,
"BEL","Belgium","ENT2","Share of employed who are own-account workers","MEN","Men","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,11.25494,,
"BEL","Belgium","ENT2","Share of employed who are own-account workers","MEN","Men","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,11.71513,,
"BEL","Belgium","ENT2","Share of employed who are own-account workers","MEN","Men","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,11.66002,,
"BEL","Belgium","ENT2","Share of employed who are own-account workers","WOMEN","Women","TOTAL","Total","2000","2000","PC","Percentage","0","Units",,,7.095805,,
"BEL","Belgium","ENT2","Share of employed who are own-account workers","WOMEN","Women","TOTAL","Total","2001","2001","PC","Percentage","0","Units",,,6.990613,"B","Break"
"BEL","Belgium","ENT2","Share of employed who are own-account workers","WOMEN","Women","TOTAL","Total","2002","2002","PC","Percentage","0","Units",,,7.54739,,
"BEL","Belgium","ENT2","Share of employed who are own-account workers","WOMEN","Women","TOTAL","Total","2003","2003","PC","Percentage","0","Units",,,7.057872,,
"BEL","Belgium","ENT2","Share of employed who are own-account workers","WOMEN","Women","TOTAL","Total","2004","2004","PC","Percentage","0","Units",,,6.057563,,
"BEL","Belgium","ENT2","Share of employed who are own-account workers","WOMEN","Women","TOTAL","Total","2005","2005","PC","Percentage","0","Units",,,6.365615,"B","Break"
"BEL","Belgium","ENT2","Share of employed who are own-account workers","WOMEN","Women","TOTAL","Total","2006","2006","PC","Percentage","0","Units",,,6.268127,,
"BEL","Belgium","ENT2","Share of employed who are own-account workers","WOMEN","Women","TOTAL","Total","2007","2007","PC","Percentage","0","Units",,,6.574987,,
"BEL","Belgium","ENT2","Share of employed who are own-account workers","WOMEN","Women","TOTAL","Total","2008","2008","PC","Percentage","0","Units",,,6.339561,,
"BEL","Belgium","ENT2","Share of employed who are own-account workers","WOMEN","Women","TOTAL","Total","2009","2009","PC","Percentage","0","Units",,,6.658938,,
"BEL","Belgium","ENT2","Share of employed who are own-account workers","WOMEN","Women","TOTAL","Total","2010","2010","PC","Percentage","0","Units",,,6.417245,,
"BEL","Belgium","ENT2","Share of employed who are own-account workers","WOMEN","Women","TOTAL","Total","2011","2011","PC","Percentage","0","Units",,,6.552384,"B","Break"
"BEL","Belgium","ENT2","Share of employed who are own-account workers","WOMEN","Women","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,6.872954,,
"BEL","Belgium","ENT2","Share of employed who are own-account workers","WOMEN","Women","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,6.73673,,
"BEL","Belgium","ENT2","Share of employed who are own-account workers","WOMEN","Women","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,6.783141,,
"BEL","Belgium","ENT2","Share of employed who are own-account workers","WOMEN","Women","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,7.087139,,
"BEL","Belgium","ENT2","Share of employed who are own-account workers","WOMEN","Women","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,6.851719,,
"CAN","Canada","ENT2","Share of employed who are own-account workers","MEN","Men","TOTAL","Total","2000","2000","PC","Percentage","0","Units",,,10.83311,,
"CAN","Canada","ENT2","Share of employed who are own-account workers","MEN","Men","TOTAL","Total","2001","2001","PC","Percentage","0","Units",,,10.53577,,
"CAN","Canada","ENT2","Share of employed who are own-account workers","MEN","Men","TOTAL","Total","2002","2002","PC","Percentage","0","Units",,,10.39282,,
"CAN","Canada","ENT2","Share of employed who are own-account workers","MEN","Men","TOTAL","Total","2003","2003","PC","Percentage","0","Units",,,10.77056,,
"CAN","Canada","ENT2","Share of employed who are own-account workers","MEN","Men","TOTAL","Total","2004","2004","PC","Percentage","0","Units",,,10.76347,,
"CAN","Canada","ENT2","Share of employed who are own-account workers","MEN","Men","TOTAL","Total","2005","2005","PC","Percentage","0","Units",,,10.67229,,
"CAN","Canada","ENT2","Share of employed who are own-account workers","MEN","Men","TOTAL","Total","2006","2006","PC","Percentage","0","Units",,,10.48007,,
"CAN","Canada","ENT2","Share of employed who are own-account workers","MEN","Men","TOTAL","Total","2007","2007","PC","Percentage","0","Units",,,11.02849,,
"CAN","Canada","ENT2","Share of employed who are own-account workers","MEN","Men","TOTAL","Total","2008","2008","PC","Percentage","0","Units",,,10.82177,,
"CAN","Canada","ENT2","Share of employed who are own-account workers","MEN","Men","TOTAL","Total","2009","2009","PC","Percentage","0","Units",,,11.42664,,
"CAN","Canada","ENT2","Share of employed who are own-account workers","MEN","Men","TOTAL","Total","2010","2010","PC","Percentage","0","Units",,,11.12699,,
"CAN","Canada","ENT2","Share of employed who are own-account workers","MEN","Men","TOTAL","Total","2011","2011","PC","Percentage","0","Units",,,10.83044,,
"CAN","Canada","ENT2","Share of employed who are own-account workers","MEN","Men","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,10.74575,,
"CAN","Canada","ENT2","Share of employed who are own-account workers","MEN","Men","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,10.49042,,
"CAN","Canada","ENT2","Share of employed who are own-account workers","MEN","Men","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,10.51205,,
"CAN","Canada","ENT2","Share of employed who are own-account workers","MEN","Men","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,10.37282,,
"CAN","Canada","ENT2","Share of employed who are own-account workers","WOMEN","Women","TOTAL","Total","2000","2000","PC","Percentage","0","Units",,,8.323344,,
"CAN","Canada","ENT2","Share of employed who are own-account workers","WOMEN","Women","TOTAL","Total","2001","2001","PC","Percentage","0","Units",,,7.66627,,
"CAN","Canada","ENT2","Share of employed who are own-account workers","WOMEN","Women","TOTAL","Total","2002","2002","PC","Percentage","0","Units",,,7.88518,,
"CAN","Canada","ENT2","Share of employed who are own-account workers","WOMEN","Women","TOTAL","Total","2003","2003","PC","Percentage","0","Units",,,7.826365,,
"CAN","Canada","ENT2","Share of employed who are own-account workers","WOMEN","Women","TOTAL","Total","2004","2004","PC","Percentage","0","Units",,,7.634355,,
"CAN","Canada","ENT2","Share of employed who are own-account workers","WOMEN","Women","TOTAL","Total","2005","2005","PC","Percentage","0","Units",,,7.833163,,
"CAN","Canada","ENT2","Share of employed who are own-account workers","WOMEN","Women","TOTAL","Total","2006","2006","PC","Percentage","0","Units",,,7.684179,,
"CAN","Canada","ENT2","Share of employed who are own-account workers","WOMEN","Women","TOTAL","Total","2007","2007","PC","Percentage","0","Units",,,7.889713,,
"CAN","Canada","ENT2","Share of employed who are own-account workers","WOMEN","Women","TOTAL","Total","2008","2008","PC","Percentage","0","Units",,,7.735795,,
"CAN","Canada","ENT2","Share of employed who are own-account workers","WOMEN","Women","TOTAL","Total","2009","2009","PC","Percentage","0","Units",,,8.453067,,
"CAN","Canada","ENT2","Share of employed who are own-account workers","WOMEN","Women","TOTAL","Total","2010","2010","PC","Percentage","0","Units",,,8.117107,,
"CAN","Canada","ENT2","Share of employed who are own-account workers","WOMEN","Women","TOTAL","Total","2011","2011","PC","Percentage","0","Units",,,8.01268,,
"CAN","Canada","ENT2","Share of employed who are own-account workers","WOMEN","Women","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,8.048994,,
"CAN","Canada","ENT2","Share of employed who are own-account workers","WOMEN","Women","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,8.241064,,
"CAN","Canada","ENT2","Share of employed who are own-account workers","WOMEN","Women","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,8.153416,,
"CAN","Canada","ENT2","Share of employed who are own-account workers","WOMEN","Women","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,8.308084,,
"CZE","Czech Republic","ENT2","Share of employed who are own-account workers","MEN","Men","TOTAL","Total","2000","2000","PC","Percentage","0","Units",,,12.86891,,
"CZE","Czech Republic","ENT2","Share of employed who are own-account workers","MEN","Men","TOTAL","Total","2001","2001","PC","Percentage","0","Units",,,13.01714,,
"CZE","Czech Republic","ENT2","Share of employed who are own-account workers","MEN","Men","TOTAL","Total","2002","2002","PC","Percentage","0","Units",,,14.25366,,
"CZE","Czech Republic","ENT2","Share of employed who are own-account workers","MEN","Men","TOTAL","Total","2003","2003","PC","Percentage","0","Units",,,15.52318,,
"CZE","Czech Republic","ENT2","Share of employed who are own-account workers","MEN","Men","TOTAL","Total","2004","2004","PC","Percentage","0","Units",,,15.46796,,
"CZE","Czech Republic","ENT2","Share of employed who are own-account workers","MEN","Men","TOTAL","Total","2005","2005","PC","Percentage","0","Units",,,14.71678,"B","Break"
"CZE","Czech Republic","ENT2","Share of employed who are own-account workers","MEN","Men","TOTAL","Total","2006","2006","PC","Percentage","0","Units",,,14.28413,,
"CZE","Czech Republic","ENT2","Share of employed who are own-account workers","MEN","Men","TOTAL","Total","2007","2007","PC","Percentage","0","Units",,,14.79887,,
"CZE","Czech Republic","ENT2","Share of employed who are own-account workers","MEN","Men","TOTAL","Total","2008","2008","PC","Percentage","0","Units",,,14.81968,,
"CZE","Czech Republic","ENT2","Share of employed who are own-account workers","MEN","Men","TOTAL","Total","2009","2009","PC","Percentage","0","Units",,,15.15468,,
"CZE","Czech Republic","ENT2","Share of employed who are own-account workers","MEN","Men","TOTAL","Total","2010","2010","PC","Percentage","0","Units",,,16.24342,,
"CZE","Czech Republic","ENT2","Share of employed who are own-account workers","MEN","Men","TOTAL","Total","2011","2011","PC","Percentage","0","Units",,,16.5142,"B","Break"
"CZE","Czech Republic","ENT2","Share of employed who are own-account workers","MEN","Men","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,17.08826,,
"CZE","Czech Republic","ENT2","Share of employed who are own-account workers","MEN","Men","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,15.9294,,
"CZE","Czech Republic","ENT2","Share of employed who are own-account workers","MEN","Men","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,16.51891,,
"CZE","Czech Republic","ENT2","Share of employed who are own-account workers","MEN","Men","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,15.45474,,
"CZE","Czech Republic","ENT2","Share of employed who are own-account workers","MEN","Men","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,15.34431,,
"CZE","Czech Republic","ENT2","Share of employed who are own-account workers","WOMEN","Women","TOTAL","Total","2000","2000","PC","Percentage","0","Units",,,6.742126,,
"CZE","Czech Republic","ENT2","Share of employed who are own-account workers","WOMEN","Women","TOTAL","Total","2001","2001","PC","Percentage","0","Units",,,7.003145,,
"CZE","Czech Republic","ENT2","Share of employed who are own-account workers","WOMEN","Women","TOTAL","Total","2002","2002","PC","Percentage","0","Units",,,7.149135,,
"CZE","Czech Republic","ENT2","Share of employed who are own-account workers","WOMEN","Women","TOTAL","Total","2003","2003","PC","Percentage","0","Units",,,8.262472,,
"CZE","Czech Republic","ENT2","Share of employed who are own-account workers","WOMEN","Women","TOTAL","Total","2004","2004","PC","Percentage","0","Units",,,7.83085,,
"CZE","Czech Republic","ENT2","Share of employed who are own-account workers","WOMEN","Women","TOTAL","Total","2005","2005","PC","Percentage","0","Units",,,7.136201,"B","Break"
"CZE","Czech Republic","ENT2","Share of employed who are own-account workers","WOMEN","Women","TOTAL","Total","2006","2006","PC","Percentage","0","Units",,,7.317192,,
"CZE","Czech Republic","ENT2","Share of employed who are own-account workers","WOMEN","Women","TOTAL","Total","2007","2007","PC","Percentage","0","Units",,,7.511356,,
"CZE","Czech Republic","ENT2","Share of employed who are own-account workers","WOMEN","Women","TOTAL","Total","2008","2008","PC","Percentage","0","Units",,,7.555471,,
"CZE","Czech Republic","ENT2","Share of employed who are own-account workers","WOMEN","Women","TOTAL","Total","2009","2009","PC","Percentage","0","Units",,,8.213976,,
"CZE","Czech Republic","ENT2","Share of employed who are own-account workers","WOMEN","Women","TOTAL","Total","2010","2010","PC","Percentage","0","Units",,,9.158524,,
"CZE","Czech Republic","ENT2","Share of employed who are own-account workers","WOMEN","Women","TOTAL","Total","2011","2011","PC","Percentage","0","Units",,,9.900654,"B","Break"
"CZE","Czech Republic","ENT2","Share of employed who are own-account workers","WOMEN","Women","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,10.41566,,
"CZE","Czech Republic","ENT2","Share of employed who are own-account workers","WOMEN","Women","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,9.787052,,
"CZE","Czech Republic","ENT2","Share of employed who are own-account workers","WOMEN","Women","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,9.906128,,
"CZE","Czech Republic","ENT2","Share of employed who are own-account workers","WOMEN","Women","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,9.578065,,
"CZE","Czech Republic","ENT2","Share of employed who are own-account workers","WOMEN","Women","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,10.37416,,
"DNK","Denmark","ENT2","Share of employed who are own-account workers","MEN","Men","TOTAL","Total","2000","2000","PC","Percentage","0","Units",,,5.098067,,
"DNK","Denmark","ENT2","Share of employed who are own-account workers","MEN","Men","TOTAL","Total","2001","2001","PC","Percentage","0","Units",,,5.184669,,
"DNK","Denmark","ENT2","Share of employed who are own-account workers","MEN","Men","TOTAL","Total","2002","2002","PC","Percentage","0","Units",,,5.269788,,
"DNK","Denmark","ENT2","Share of employed who are own-account workers","MEN","Men","TOTAL","Total","2003","2003","PC","Percentage","0","Units",,,5.606103,,
"DNK","Denmark","ENT2","Share of employed who are own-account workers","MEN","Men","TOTAL","Total","2004","2004","PC","Percentage","0","Units",,,5.815731,,
"DNK","Denmark","ENT2","Share of employed who are own-account workers","MEN","Men","TOTAL","Total","2005","2005","PC","Percentage","0","Units",,,5.291373,"B","Break"
"DNK","Denmark","ENT2","Share of employed who are own-account workers","MEN","Men","TOTAL","Total","2006","2006","PC","Percentage","0","Units",,,5.251656,,
"DNK","Denmark","ENT2","Share of employed who are own-account workers","MEN","Men","TOTAL","Total","2007","2007","PC","Percentage","0","Units",,,5.623288,,
"DNK","Denmark","ENT2","Share of employed who are own-account workers","MEN","Men","TOTAL","Total","2008","2008","PC","Percentage","0","Units",,,5.727763,,
"DNK","Denmark","ENT2","Share of employed who are own-account workers","MEN","Men","TOTAL","Total","2009","2009","PC","Percentage","0","Units",,,6.297938,,
"DNK","Denmark","ENT2","Share of employed who are own-account workers","MEN","Men","TOTAL","Total","2010","2010","PC","Percentage","0","Units",,,6.291271,,
"DNK","Denmark","ENT2","Share of employed who are own-account workers","MEN","Men","TOTAL","Total","2011","2011","PC","Percentage","0","Units",,,6.301152,,
"DNK","Denmark","ENT2","Share of employed who are own-account workers","MEN","Men","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,6.186471,,
"DNK","Denmark","ENT2","Share of employed who are own-account workers","MEN","Men","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,6.291657,,
"DNK","Denmark","ENT2","Share of employed who are own-account workers","MEN","Men","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,5.902326,,
"DNK","Denmark","ENT2","Share of employed who are own-account workers","MEN","Men","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,5.639205,,
"DNK","Denmark","ENT2","Share of employed who are own-account workers","MEN","Men","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,5.54707,"B","Break"
"DNK","Denmark","ENT2","Share of employed who are own-account workers","WOMEN","Women","TOTAL","Total","2000","2000","PC","Percentage","0","Units",,,2.352567,,
