"LOCATION","Country","INDICATOR","Indicator","SEX","Sex","AGE","Age","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"EST","Estonia","SELF_TERTIARY_EDU","Share of self-employed in the population of employed with tertiary education","MEN","Men","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,16.68438,,
"EST","Estonia","SELF_TERTIARY_EDU","Share of self-employed in the population of employed with tertiary education","MEN","Men","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,14.33022,,
"SWE","Sweden","SELF_TERTIARY_EDU","Share of self-employed in the population of employed with tertiary education","WOMEN","Women","TOTAL","Total","2000","2000","PC","Percentage","0","Units",,,4.10061,,
"SWE","Sweden","SELF_TERTIARY_EDU","Share of self-employed in the population of employed with tertiary education","WOMEN","Women","TOTAL","Total","2001","2001","PC","Percentage","0","Units",,,3.648425,"B","Break"
"SWE","Sweden","SELF_TERTIARY_EDU","Share of self-employed in the population of employed with tertiary education","WOMEN","Women","TOTAL","Total","2002","2002","PC","Percentage","0","Units",,,3.983363,,
"SWE","Sweden","SELF_TERTIARY_EDU","Share of self-employed in the population of employed with tertiary education","WOMEN","Women","TOTAL","Total","2003","2003","PC","Percentage","0","Units",,,4.200397,,
"SWE","Sweden","SELF_TERTIARY_EDU","Share of self-employed in the population of employed with tertiary education","WOMEN","Women","TOTAL","Total","2004","2004","PC","Percentage","0","Units",,,3.579812,,
"SWE","Sweden","SELF_TERTIARY_EDU","Share of self-employed in the population of employed with tertiary education","WOMEN","Women","TOTAL","Total","2005","2005","PC","Percentage","0","Units",,,4.326588,"B","Break"
"SWE","Sweden","SELF_TERTIARY_EDU","Share of self-employed in the population of employed with tertiary education","WOMEN","Women","TOTAL","Total","2006","2006","PC","Percentage","0","Units",,,4.182919,"B","Break"
"SWE","Sweden","SELF_TERTIARY_EDU","Share of self-employed in the population of employed with tertiary education","WOMEN","Women","TOTAL","Total","2007","2007","PC","Percentage","0","Units",,,4.16505,,
"SWE","Sweden","SELF_TERTIARY_EDU","Share of self-employed in the population of employed with tertiary education","WOMEN","Women","TOTAL","Total","2008","2008","PC","Percentage","0","Units",,,4.489028,,
"SWE","Sweden","SELF_TERTIARY_EDU","Share of self-employed in the population of employed with tertiary education","WOMEN","Women","TOTAL","Total","2009","2009","PC","Percentage","0","Units",,,4.809816,,
"SWE","Sweden","SELF_TERTIARY_EDU","Share of self-employed in the population of employed with tertiary education","WOMEN","Women","TOTAL","Total","2010","2010","PC","Percentage","0","Units",,,4.831731,,
"SWE","Sweden","SELF_TERTIARY_EDU","Share of self-employed in the population of employed with tertiary education","WOMEN","Women","TOTAL","Total","2011","2011","PC","Percentage","0","Units",,,4.582426,,
"SWE","Sweden","SELF_TERTIARY_EDU","Share of self-employed in the population of employed with tertiary education","WOMEN","Women","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,4.585538,,
"SWE","Sweden","SELF_TERTIARY_EDU","Share of self-employed in the population of employed with tertiary education","WOMEN","Women","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,4.625065,,
"SWE","Sweden","SELF_TERTIARY_EDU","Share of self-employed in the population of employed with tertiary education","WOMEN","Women","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,4.619836,"B","Break"
"SWE","Sweden","SELF_TERTIARY_EDU","Share of self-employed in the population of employed with tertiary education","WOMEN","Women","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,4.654911,,
"SWE","Sweden","SELF_TERTIARY_EDU","Share of self-employed in the population of employed with tertiary education","WOMEN","Women","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,4.540089,,
"USA","United States","SELF_TERTIARY_EDU","Share of self-employed in the population of employed with tertiary education","MEN","Men","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,14.52581,,
"USA","United States","SELF_TERTIARY_EDU","Share of self-employed in the population of employed with tertiary education","MEN","Men","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,14.71739,,
"USA","United States","SELF_TERTIARY_EDU","Share of self-employed in the population of employed with tertiary education","MEN","Men","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,14.13604,,
"USA","United States","SELF_TERTIARY_EDU","Share of self-employed in the population of employed with tertiary education","MEN","Men","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,14.14172,,
"CAN","Canada","SELF_TERTIARY_EDU","Share of self-employed in the population of employed with tertiary education","MEN","Men","TOTAL","Total","2000","2000","PC","Percentage","0","Units",,,21.59135,,
"CAN","Canada","SELF_TERTIARY_EDU","Share of self-employed in the population of employed with tertiary education","MEN","Men","TOTAL","Total","2001","2001","PC","Percentage","0","Units",,,21.0358,,
"CAN","Canada","SELF_TERTIARY_EDU","Share of self-employed in the population of employed with tertiary education","MEN","Men","TOTAL","Total","2002","2002","PC","Percentage","0","Units",,,20.8576,,
"CAN","Canada","SELF_TERTIARY_EDU","Share of self-employed in the population of employed with tertiary education","MEN","Men","TOTAL","Total","2003","2003","PC","Percentage","0","Units",,,21.8653,,
"CAN","Canada","SELF_TERTIARY_EDU","Share of self-employed in the population of employed with tertiary education","MEN","Men","TOTAL","Total","2004","2004","PC","Percentage","0","Units",,,21.35224,,
"CAN","Canada","SELF_TERTIARY_EDU","Share of self-employed in the population of employed with tertiary education","MEN","Men","TOTAL","Total","2005","2005","PC","Percentage","0","Units",,,21.6056,,
"CAN","Canada","SELF_TERTIARY_EDU","Share of self-employed in the population of employed with tertiary education","MEN","Men","TOTAL","Total","2006","2006","PC","Percentage","0","Units",,,20.645,,
"CAN","Canada","SELF_TERTIARY_EDU","Share of self-employed in the population of employed with tertiary education","MEN","Men","TOTAL","Total","2007","2007","PC","Percentage","0","Units",,,20.86751,,
"CAN","Canada","SELF_TERTIARY_EDU","Share of self-employed in the population of employed with tertiary education","MEN","Men","TOTAL","Total","2008","2008","PC","Percentage","0","Units",,,20.5198,,
"CAN","Canada","SELF_TERTIARY_EDU","Share of self-employed in the population of employed with tertiary education","MEN","Men","TOTAL","Total","2009","2009","PC","Percentage","0","Units",,,21.37002,,
"CAN","Canada","SELF_TERTIARY_EDU","Share of self-employed in the population of employed with tertiary education","MEN","Men","TOTAL","Total","2010","2010","PC","Percentage","0","Units",,,20.49988,,
"CAN","Canada","SELF_TERTIARY_EDU","Share of self-employed in the population of employed with tertiary education","MEN","Men","TOTAL","Total","2011","2011","PC","Percentage","0","Units",,,20.7761,,
"CAN","Canada","SELF_TERTIARY_EDU","Share of self-employed in the population of employed with tertiary education","MEN","Men","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,19.8792,,
"CAN","Canada","SELF_TERTIARY_EDU","Share of self-employed in the population of employed with tertiary education","MEN","Men","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,18.84217,,
"CAN","Canada","SELF_TERTIARY_EDU","Share of self-employed in the population of employed with tertiary education","MEN","Men","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,19.57176,,
"CAN","Canada","SELF_TERTIARY_EDU","Share of self-employed in the population of employed with tertiary education","MEN","Men","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,18.70861,,
"ITA","Italy","SELF_TERTIARY_EDU","Share of self-employed in the population of employed with tertiary education","WOMEN","Women","TOTAL","Total","2000","2000","PC","Percentage","0","Units",,,16.57298,,
"ITA","Italy","SELF_TERTIARY_EDU","Share of self-employed in the population of employed with tertiary education","WOMEN","Women","TOTAL","Total","2001","2001","PC","Percentage","0","Units",,,15.98916,,
"ITA","Italy","SELF_TERTIARY_EDU","Share of self-employed in the population of employed with tertiary education","WOMEN","Women","TOTAL","Total","2002","2002","PC","Percentage","0","Units",,,17.87601,,
"ITA","Italy","SELF_TERTIARY_EDU","Share of self-employed in the population of employed with tertiary education","WOMEN","Women","TOTAL","Total","2003","2003","PC","Percentage","0","Units",,,18.01233,,
"ITA","Italy","SELF_TERTIARY_EDU","Share of self-employed in the population of employed with tertiary education","WOMEN","Women","TOTAL","Total","2004","2004","PC","Percentage","0","Units",,,23.20266,"B","Break"
"ITA","Italy","SELF_TERTIARY_EDU","Share of self-employed in the population of employed with tertiary education","WOMEN","Women","TOTAL","Total","2005","2005","PC","Percentage","0","Units",,,22.39881,"B","Break"
"ITA","Italy","SELF_TERTIARY_EDU","Share of self-employed in the population of employed with tertiary education","WOMEN","Women","TOTAL","Total","2006","2006","PC","Percentage","0","Units",,,22.39958,,
"ITA","Italy","SELF_TERTIARY_EDU","Share of self-employed in the population of employed with tertiary education","WOMEN","Women","TOTAL","Total","2007","2007","PC","Percentage","0","Units",,,21.68367,,
"ITA","Italy","SELF_TERTIARY_EDU","Share of self-employed in the population of employed with tertiary education","WOMEN","Women","TOTAL","Total","2008","2008","PC","Percentage","0","Units",,,21.24466,,
"ITA","Italy","SELF_TERTIARY_EDU","Share of self-employed in the population of employed with tertiary education","WOMEN","Women","TOTAL","Total","2009","2009","PC","Percentage","0","Units",,,19.69682,,
"ITA","Italy","SELF_TERTIARY_EDU","Share of self-employed in the population of employed with tertiary education","WOMEN","Women","TOTAL","Total","2010","2010","PC","Percentage","0","Units",,,20.65813,,
"ITA","Italy","SELF_TERTIARY_EDU","Share of self-employed in the population of employed with tertiary education","WOMEN","Women","TOTAL","Total","2011","2011","PC","Percentage","0","Units",,,20.59414,,
"ITA","Italy","SELF_TERTIARY_EDU","Share of self-employed in the population of employed with tertiary education","WOMEN","Women","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,21.1722,,
"ITA","Italy","SELF_TERTIARY_EDU","Share of self-employed in the population of employed with tertiary education","WOMEN","Women","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,21.29142,,
"ITA","Italy","SELF_TERTIARY_EDU","Share of self-employed in the population of employed with tertiary education","WOMEN","Women","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,21.4554,"B","Break"
"ITA","Italy","SELF_TERTIARY_EDU","Share of self-employed in the population of employed with tertiary education","WOMEN","Women","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,21.41187,,
"ITA","Italy","SELF_TERTIARY_EDU","Share of self-employed in the population of employed with tertiary education","WOMEN","Women","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,21.38823,,
"AUT","Austria","SELF_TERTIARY_EDU","Share of self-employed in the population of employed with tertiary education","WOMEN","Women","TOTAL","Total","2000","2000","PC","Percentage","0","Units",,,12.77553,,
"AUT","Austria","SELF_TERTIARY_EDU","Share of self-employed in the population of employed with tertiary education","WOMEN","Women","TOTAL","Total","2001","2001","PC","Percentage","0","Units",,,11.92225,,
"AUT","Austria","SELF_TERTIARY_EDU","Share of self-employed in the population of employed with tertiary education","WOMEN","Women","TOTAL","Total","2002","2002","PC","Percentage","0","Units",,,9.836613,,
"AUT","Austria","SELF_TERTIARY_EDU","Share of self-employed in the population of employed with tertiary education","WOMEN","Women","TOTAL","Total","2003","2003","PC","Percentage","0","Units",,,10.55688,,
"AUT","Austria","SELF_TERTIARY_EDU","Share of self-employed in the population of employed with tertiary education","WOMEN","Women","TOTAL","Total","2004","2004","PC","Percentage","0","Units",,,13.16364,"B","Break"
"AUT","Austria","SELF_TERTIARY_EDU","Share of self-employed in the population of employed with tertiary education","WOMEN","Women","TOTAL","Total","2005","2005","PC","Percentage","0","Units",,,12.03864,"B","Break"
"AUT","Austria","SELF_TERTIARY_EDU","Share of self-employed in the population of employed with tertiary education","WOMEN","Women","TOTAL","Total","2006","2006","PC","Percentage","0","Units",,,11.62955,"B","Break"
"AUT","Austria","SELF_TERTIARY_EDU","Share of self-employed in the population of employed with tertiary education","WOMEN","Women","TOTAL","Total","2007","2007","PC","Percentage","0","Units",,,13.25947,"B","Break"
"AUT","Austria","SELF_TERTIARY_EDU","Share of self-employed in the population of employed with tertiary education","WOMEN","Women","TOTAL","Total","2008","2008","PC","Percentage","0","Units",,,13.58732,,
"AUT","Austria","SELF_TERTIARY_EDU","Share of self-employed in the population of employed with tertiary education","WOMEN","Women","TOTAL","Total","2009","2009","PC","Percentage","0","Units",,,13.78886,,
"AUT","Austria","SELF_TERTIARY_EDU","Share of self-employed in the population of employed with tertiary education","WOMEN","Women","TOTAL","Total","2010","2010","PC","Percentage","0","Units",,,12.66586,,
"AUT","Austria","SELF_TERTIARY_EDU","Share of self-employed in the population of employed with tertiary education","WOMEN","Women","TOTAL","Total","2011","2011","PC","Percentage","0","Units",,,11.92444,,
"AUT","Austria","SELF_TERTIARY_EDU","Share of self-employed in the population of employed with tertiary education","WOMEN","Women","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,12.43808,,
"AUT","Austria","SELF_TERTIARY_EDU","Share of self-employed in the population of employed with tertiary education","WOMEN","Women","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,13.2987,,
"AUT","Austria","SELF_TERTIARY_EDU","Share of self-employed in the population of employed with tertiary education","WOMEN","Women","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,9.823881,"B","Break"
"AUT","Austria","SELF_TERTIARY_EDU","Share of self-employed in the population of employed with tertiary education","WOMEN","Women","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,9.531981,,
"AUT","Austria","SELF_TERTIARY_EDU","Share of self-employed in the population of employed with tertiary education","WOMEN","Women","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,9.219754,,
"NLD","Netherlands","SELF_TERTIARY_EDU","Share of self-employed in the population of employed with tertiary education","WOMEN","Women","TOTAL","Total","2000","2000","PC","Percentage","0","Units",,,9.892177,,
"NLD","Netherlands","SELF_TERTIARY_EDU","Share of self-employed in the population of employed with tertiary education","WOMEN","Women","TOTAL","Total","2001","2001","PC","Percentage","0","Units",,,10.73225,,
"NLD","Netherlands","SELF_TERTIARY_EDU","Share of self-employed in the population of employed with tertiary education","WOMEN","Women","TOTAL","Total","2002","2002","PC","Percentage","0","Units",,,10.1603,,
"NLD","Netherlands","SELF_TERTIARY_EDU","Share of self-employed in the population of employed with tertiary education","WOMEN","Women","TOTAL","Total","2003","2003","PC","Percentage","0","Units",,,9.042162,,
"NLD","Netherlands","SELF_TERTIARY_EDU","Share of self-employed in the population of employed with tertiary education","WOMEN","Women","TOTAL","Total","2004","2004","PC","Percentage","0","Units",,,10.464,,
"NLD","Netherlands","SELF_TERTIARY_EDU","Share of self-employed in the population of employed with tertiary education","WOMEN","Women","TOTAL","Total","2005","2005","PC","Percentage","0","Units",,,10.21234,"B","Break"
"NLD","Netherlands","SELF_TERTIARY_EDU","Share of self-employed in the population of employed with tertiary education","WOMEN","Women","TOTAL","Total","2006","2006","PC","Percentage","0","Units",,,10.71969,,
"NLD","Netherlands","SELF_TERTIARY_EDU","Share of self-employed in the population of employed with tertiary education","WOMEN","Women","TOTAL","Total","2007","2007","PC","Percentage","0","Units",,,11.07489,,
"NLD","Netherlands","SELF_TERTIARY_EDU","Share of self-employed in the population of employed with tertiary education","WOMEN","Women","TOTAL","Total","2008","2008","PC","Percentage","0","Units",,,11.13817,,
"NLD","Netherlands","SELF_TERTIARY_EDU","Share of self-employed in the population of employed with tertiary education","WOMEN","Women","TOTAL","Total","2009","2009","PC","Percentage","0","Units",,,11.49098,,
"NLD","Netherlands","SELF_TERTIARY_EDU","Share of self-employed in the population of employed with tertiary education","WOMEN","Women","TOTAL","Total","2010","2010","PC","Percentage","0","Units",,,12.97672,"B","Break"
"NLD","Netherlands","SELF_TERTIARY_EDU","Share of self-employed in the population of employed with tertiary education","WOMEN","Women","TOTAL","Total","2011","2011","PC","Percentage","0","Units",,,13.02518,"B","Break"
"NLD","Netherlands","SELF_TERTIARY_EDU","Share of self-employed in the population of employed with tertiary education","WOMEN","Women","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,13.62536,,
"NLD","Netherlands","SELF_TERTIARY_EDU","Share of self-employed in the population of employed with tertiary education","WOMEN","Women","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,13.70516,"B","Break"
"NLD","Netherlands","SELF_TERTIARY_EDU","Share of self-employed in the population of employed with tertiary education","WOMEN","Women","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,14.42124,"B","Break"
"NLD","Netherlands","SELF_TERTIARY_EDU","Share of self-employed in the population of employed with tertiary education","WOMEN","Women","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,14.83117,,
"NLD","Netherlands","SELF_TERTIARY_EDU","Share of self-employed in the population of employed with tertiary education","WOMEN","Women","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,14.6663,,
"DNK","Denmark","SELF_TERTIARY_EDU","Share of self-employed in the population of employed with tertiary education","MEN","Men","TOTAL","Total","2000","2000","PC","Percentage","0","Units",,,12.44648,,
"DNK","Denmark","SELF_TERTIARY_EDU","Share of self-employed in the population of employed with tertiary education","MEN","Men","TOTAL","Total","2001","2001","PC","Percentage","0","Units",,,12.68335,,
"DNK","Denmark","SELF_TERTIARY_EDU","Share of self-employed in the population of employed with tertiary education","MEN","Men","TOTAL","Total","2002","2002","PC","Percentage","0","Units",,,10.47987,,
"DNK","Denmark","SELF_TERTIARY_EDU","Share of self-employed in the population of employed with tertiary education","MEN","Men","TOTAL","Total","2003","2003","PC","Percentage","0","Units",,,9.929965,"B","Break"
"DNK","Denmark","SELF_TERTIARY_EDU","Share of self-employed in the population of employed with tertiary education","MEN","Men","TOTAL","Total","2004","2004","PC","Percentage","0","Units",,,9.384235,,
"DNK","Denmark","SELF_TERTIARY_EDU","Share of self-employed in the population of employed with tertiary education","MEN","Men","TOTAL","Total","2005","2005","PC","Percentage","0","Units",,,10.87946,"B","Break"
"DNK","Denmark","SELF_TERTIARY_EDU","Share of self-employed in the population of employed with tertiary education","MEN","Men","TOTAL","Total","2006","2006","PC","Percentage","0","Units",,,10.38164,,
"DNK","Denmark","SELF_TERTIARY_EDU","Share of self-employed in the population of employed with tertiary education","MEN","Men","TOTAL","Total","2007","2007","PC","Percentage","0","Units",,,10.80792,"B","Break"
"DNK","Denmark","SELF_TERTIARY_EDU","Share of self-employed in the population of employed with tertiary education","MEN","Men","TOTAL","Total","2008","2008","PC","Percentage","0","Units",,,12.18196,,
"DNK","Denmark","SELF_TERTIARY_EDU","Share of self-employed in the population of employed with tertiary education","MEN","Men","TOTAL","Total","2009","2009","PC","Percentage","0","Units",,,12.6579,,
"DNK","Denmark","SELF_TERTIARY_EDU","Share of self-employed in the population of employed with tertiary education","MEN","Men","TOTAL","Total","2010","2010","PC","Percentage","0","Units",,,11.98444,,
